-0.091511,-0.091968,-0.091282,0.128537,0.152638,9.792968,205.593887,226.895737,133.396866,0.010000
-0.065430,-0.076640,-0.079157,0.128537,0.184773,9.720666,205.593887,226.895737,133.396866,0.010000
-0.072980,-0.089909,-0.094485,0.136571,0.184773,9.776901,205.593887,226.895737,133.396866,0.010000
-0.065659,-0.067718,-0.081216,0.088369,0.160672,9.760834,205.593887,226.895737,133.396866,0.010000
-0.076869,-0.070234,-0.087850,0.136571,0.184773,9.776901,205.593887,226.895737,133.396866,0.010000
-0.077784,-0.079614,-0.075725,0.136571,0.176739,9.792968,205.593887,226.895737,133.396866,0.010000
-0.072293,-0.071607,-0.077326,0.160672,0.184773,9.736733,205.593887,226.895737,133.396866,0.011000
-0.094713,-0.057652,-0.075725,0.096403,0.168705,9.760834,205.593887,226.895737,133.396866,0.009000
-0.082359,-0.072293,-0.097688,0.120504,0.176739,9.752800,205.593887,226.895737,133.396866,0.011000
-0.065659,-0.087850,-0.089452,0.112470,0.176739,9.768867,205.593887,226.895737,133.396866,0.009000
-0.072065,-0.084876,-0.079157,0.128537,0.168705,9.760834,205.090958,226.483078,133.454697,0.010000
-0.079614,-0.078242,-0.072980,0.144605,0.176739,9.784935,205.090958,226.483078,133.454697,0.010000
-0.066803,-0.085105,-0.084647,0.152638,0.192806,9.720666,205.090958,226.483078,133.454697,0.010000
-0.077098,-0.069548,-0.076640,0.152638,0.200840,9.776901,205.090958,226.483078,133.454697,0.010000
-0.075954,-0.088765,-0.079614,0.104436,0.152638,9.752800,205.090958,226.483078,133.454697,0.010000
-0.079157,-0.064286,-0.076869,0.112470,0.176739,9.784935,205.090958,226.483078,133.454697,0.010000
-0.076640,-0.085334,-0.080072,0.128537,0.184773,9.736733,205.090958,226.483078,133.454697,0.010000
-0.082817,-0.080072,-0.083275,0.160672,0.184773,9.776901,205.090958,226.483078,133.454697,0.010000
-0.078242,-0.073895,-0.091053,0.128537,0.176739,9.776901,205.090958,226.483078,133.454697,0.010000
-0.072980,-0.079157,-0.078928,0.120504,0.200840,9.776901,205.090958,226.483078,133.454697,0.010000
-0.082817,-0.078013,-0.076182,0.096403,0.200840,9.744766,204.171997,226.338608,132.879120,0.010000
-0.073437,-0.075954,-0.094942,0.144605,0.160672,9.744766,204.171997,226.338608,132.879120,0.010000
-0.082359,-0.072293,-0.085105,0.136571,0.176739,9.768867,204.171997,226.338608,132.879120,0.010000
-0.065201,-0.089680,-0.081216,0.120504,0.200840,9.752800,204.171997,226.338608,132.879120,0.010000
-0.058109,-0.073208,-0.082588,0.128537,0.184773,9.752800,204.171997,226.338608,132.879120,0.010000
-0.084876,-0.069548,-0.097230,0.128537,0.152638,9.768867,204.171997,226.338608,132.879120,0.010000
-0.076411,-0.078013,-0.075267,0.112470,0.152638,9.760834,204.171997,226.338608,132.879120,0.010000
-0.084419,-0.074123,-0.104322,0.144605,0.176739,9.776901,204.171997,226.338608,132.879120,0.010000
-0.088079,-0.077784,-0.089452,0.136571,0.176739,9.776901,204.171997,226.338608,132.879120,0.010000
-0.068862,-0.072980,-0.094256,0.112470,0.184773,9.744766,204.171997,226.338608,132.879120,0.010000
-0.069319,-0.075039,-0.091282,0.136571,0.168705,9.752800,204.518494,226.895981,132.646942,0.010000
-0.086020,-0.078699,-0.080529,0.128537,0.184773,9.776901,204.518494,226.895981,132.646942,0.010000
-0.081902,-0.086935,-0.086020,0.144605,0.152638,9.776901,204.518494,226.895981,132.646942,0.010000
-0.073666,-0.068175,-0.088308,0.128537,0.168705,9.768867,204.518494,226.895981,132.646942,0.010000
-0.068404,-0.076640,-0.087393,0.144605,0.176739,9.768867,204.518494,226.895981,132.646942,0.011000
-0.073437,-0.088079,-0.092426,0.160672,0.184773,9.760834,204.518494,226.895981,132.646942,0.009000
-0.071378,-0.083046,-0.085105,0.152638,0.176739,9.768867,204.518494,226.895981,132.646942,0.020000
-0.080529,-0.067260,-0.078699,0.136571,0.216907,9.760834,204.518494,226.895981,132.646942,0.010000
-0.071378,-0.083046,-0.077098,0.120504,0.192806,9.752800,204.518494,226.895981,132.646942,0.010000
-0.084190,-0.083275,-0.086020,0.104436,0.192806,9.736733,203.926529,226.552765,132.138840,0.010000
-0.077555,-0.080987,-0.088308,0.128537,0.176739,9.736733,203.926529,226.552765,132.138840,0.020000
-0.080987,-0.072522,-0.083961,0.104436,0.160672,9.768867,203.926529,226.552765,132.138840,0.010000
-0.094485,-0.093798,-0.096772,0.120504,0.224941,9.744766,203.926529,226.552765,132.138840,0.010000
-0.081902,-0.073208,-0.082588,0.136571,0.160672,9.784935,203.926529,226.552765,132.138840,0.010000
-0.076411,-0.082359,-0.091511,0.152638,0.176739,9.744766,203.926529,226.552765,132.138840,0.010000
-0.062685,-0.075496,-0.084419,0.144605,0.152638,9.801002,203.926529,226.552765,132.138840,0.010000
-0.076869,-0.069319,-0.078699,0.152638,0.208873,9.728700,203.926529,226.552765,132.138840,0.010000
-0.066803,-0.097459,-0.079385,0.104436,0.192806,9.752800,203.926529,226.552765,132.138840,0.010000
-0.073437,-0.078242,-0.095629,0.136571,0.168705,9.792968,203.455414,226.499985,133.021393,0.010000
-0.085105,-0.073895,-0.088308,0.152638,0.184773,9.712632,203.455414,226.499985,133.021393,0.010000
-0.071607,-0.076640,-0.094713,0.128537,0.168705,9.792968,203.455414,226.499985,133.021393,0.010000
-0.083503,-0.063142,-0.105009,0.136571,0.168705,9.744766,203.455414,226.499985,133.021393,0.010000
-0.079843,-0.076411,-0.076182,0.112470,0.144605,9.776901,203.455414,226.499985,133.021393,0.011000
-0.076869,-0.077326,-0.078699,0.104436,0.184773,9.736733,203.455414,226.499985,133.021393,0.009000
-0.068633,-0.064972,-0.080300,0.112470,0.216907,9.768867,203.455414,226.499985,133.021393,0.010000
-0.088765,-0.077326,-0.078013,0.136571,0.176739,9.728700,203.455414,226.499985,133.021393,0.010000
-0.082817,-0.072293,-0.082588,0.144605,0.192806,9.768867,203.455414,226.499985,133.021393,0.011000
-0.084419,-0.087621,-0.096315,0.104436,0.168705,9.760834,205.003906,226.190887,132.010986,0.019000
-0.073437,-0.073437,-0.081444,0.152638,0.184773,9.760834,205.003906,226.190887,132.010986,0.010000
-0.079385,-0.071836,-0.090824,0.120504,0.192806,9.712632,205.003906,226.190887,132.010986,0.010000
-0.054906,-0.077098,-0.089909,0.128537,0.160672,9.809035,205.003906,226.190887,132.010986,0.010000
-0.057652,-0.081673,-0.076640,0.144605,0.176739,9.760834,205.003906,226.190887,132.010986,0.010000
-0.076640,-0.072522,-0.086020,0.088369,0.136571,9.776901,205.003906,226.190887,132.010986,0.010000
-0.072522,-0.074352,-0.101577,0.128537,0.176739,9.736733,205.003906,226.190887,132.010986,0.010000
-0.091739,-0.074352,-0.070692,0.112470,0.224941,9.768867,205.003906,226.190887,132.010986,0.010000
-0.066116,-0.083046,-0.084876,0.128537,0.184773,9.768867,205.003906,226.190887,132.010986,0.010000
-0.074123,-0.072293,-0.078013,0.096403,0.184773,9.752800,205.003906,226.190887,132.010986,0.010000
-0.097916,-0.082359,-0.081673,0.136571,0.176739,9.776901,204.546417,225.305679,132.730560,0.010000
-0.067260,-0.073895,-0.087393,0.112470,0.184773,9.784935,204.546417,225.305679,132.730560,0.010000
-0.071836,-0.080758,-0.105466,0.128537,0.176739,9.760834,204.546417,225.305679,132.730560,0.010000
-0.084419,-0.071607,-0.081216,0.128537,0.152638,9.736733,204.546417,225.305679,132.730560,0.010000
-0.066803,-0.075496,-0.086249,0.120504,0.184773,9.768867,204.546417,225.305679,132.730560,0.010000
-0.091968,-0.065659,-0.100433,0.136571,0.208873,9.768867,204.546417,225.305679,132.730560,0.010000
-0.072980,-0.069548,-0.087850,0.104436,0.176739,9.744766,204.546417,225.305679,132.730560,0.010000
-0.090138,-0.064286,-0.094027,0.128537,0.168705,9.792968,204.546417,225.305679,132.730560,0.010000
-0.072980,-0.090595,-0.087393,0.136571,0.192806,9.720666,204.546417,225.305679,132.730560,0.010000
-0.080987,-0.085562,-0.078470,0.128537,0.200840,9.776901,204.546417,225.305679,132.730560,0.010000
-0.076411,-0.081673,-0.097001,0.112470,0.184773,9.776901,204.155594,225.314987,132.852890,0.010000
-0.072751,-0.070463,-0.083732,0.128537,0.152638,9.760834,204.155594,225.314987,132.852890,0.010000
-0.070692,-0.083503,-0.081673,0.128537,0.176739,9.744766,204.155594,225.314987,132.852890,0.010000
-0.069090,-0.069090,-0.080072,0.120504,0.160672,9.776901,204.155594,225.314987,132.852890,0.010000
-0.074581,-0.080529,-0.090595,0.112470,0.168705,9.752800,204.155594,225.314987,132.852890,0.010000
-0.078699,-0.076869,-0.073437,0.128537,0.192806,9.768867,204.155594,225.314987,132.852890,0.010000
-0.080987,-0.074581,-0.101806,0.128537,0.168705,9.728700,204.155594,225.314987,132.852890,0.011000
-0.066116,-0.075954,-0.085562,0.120504,0.176739,9.752800,204.155594,225.314987,132.852890,0.009000
-0.071836,-0.073895,-0.090824,0.160672,0.152638,9.776901,204.155594,225.314987,132.852890,0.011000
-0.085334,-0.092655,-0.093570,0.128537,0.176739,9.744766,204.155594,225.314987,132.852890,0.009000
-0.083275,-0.076869,-0.083961,0.120504,0.176739,9.752800,204.769867,226.092575,132.503632,0.010000
-0.090595,-0.091282,-0.092426,0.112470,0.184773,9.752800,204.769867,226.092575,132.503632,0.010000
-0.067489,-0.097916,-0.088079,0.136571,0.184773,9.760834,204.769867,226.092575,132.503632,0.010000
-0.083046,-0.074581,-0.076869,0.136571,0.224941,9.776901,204.769867,226.092575,132.503632,0.010000
-0.078470,-0.074123,-0.093341,0.120504,0.184773,9.784935,204.769867,226.092575,132.503632,0.010000
-0.068633,-0.083275,-0.098832,0.136571,0.184773,9.744766,204.769867,226.092575,132.503632,0.010000
-0.085562,-0.075954,-0.079843,0.144605,0.176739,9.792968,204.769867,226.092575,132.503632,0.010000
-0.068633,-0.078470,-0.105237,0.136571,0.192806,9.744766,204.769867,226.092575,132.503632,0.010000
-0.070921,-0.067946,-0.094256,0.112470,0.208873,9.728700,204.769867,226.092575,132.503632,0.010000
-0.080300,-0.091282,-0.078470,0.136571,0.160672,9.809035,204.769867,226.092575,132.503632,0.011000
-0.076869,-0.083275,-0.081216,0.136571,0.184773,9.817069,204.780991,225.654724,133.236984,0.009000
-0.064515,-0.060168,-0.091282,0.128537,0.168705,9.784935,204.780991,225.654724,133.236984,0.010000
-0.082588,-0.073895,-0.081673,0.160672,0.208873,9.744766,204.780991,225.654724,133.236984,0.010000
-0.083275,-0.093112,-0.087621,0.128537,0.176739,9.736733,204.780991,225.654724,133.236984,0.010000
-0.070921,-0.078242,-0.091968,0.120504,0.216907,9.784935,204.780991,225.654724,133.236984,0.011000
-0.070463,-0.069319,-0.094256,0.120504,0.168705,9.720666,204.780991,225.654724,133.236984,0.009000
-0.072522,-0.077784,-0.082817,0.160672,0.184773,9.752800,204.780991,225.654724,133.236984,0.010000
-0.086706,-0.067489,-0.093798,0.128537,0.160672,9.704598,204.780991,225.654724,133.236984,0.010000
-0.069548,-0.086477,-0.096544,0.152638,0.136571,9.801002,204.780991,225.654724,133.236984,0.010000
-0.084190,-0.084647,-0.074581,0.144605,0.152638,9.784935,204.780991,225.654724,133.236984,0.010000
-0.073666,-0.071149,-0.085791,0.112470,0.184773,9.809035,203.983734,227.114868,131.905319,0.010000
-0.062913,-0.067946,-0.083503,0.144605,0.200840,9.768867,203.983734,227.114868,131.905319,0.010000
-0.063371,-0.089223,-0.070463,0.112470,0.176739,9.744766,203.983734,227.114868,131.905319,0.010000
-0.080072,-0.083961,-0.086020,0.128537,0.160672,9.744766,203.983734,227.114868,131.905319,0.010000
-0.059253,-0.062456,-0.086706,0.112470,0.160672,9.760834,203.983734,227.114868,131.905319,0.010000
-0.086477,-0.075725,-0.072522,0.120504,0.160672,9.752800,203.983734,227.114868,131.905319,0.010000
-0.073666,-0.067031,-0.098145,0.168705,0.160672,9.776901,203.983734,227.114868,131.905319,0.011000
-0.082359,-0.076869,-0.090595,0.120504,0.160672,9.744766,203.983734,227.114868,131.905319,0.009000
-0.079614,-0.072293,-0.087621,0.096403,0.160672,9.760834,203.983734,227.114868,131.905319,0.010000
-0.076640,-0.074352,-0.076640,0.160672,0.168705,9.768867,203.983734,227.114868,131.905319,0.010000
-0.072293,-0.070921,-0.088765,0.128537,0.160672,9.776901,204.057632,226.241257,133.496445,0.010000
-0.091739,-0.066803,-0.098603,0.136571,0.176739,9.784935,204.057632,226.241257,133.496445,0.020000
-0.089223,-0.071149,-0.082588,0.128537,0.168705,9.736733,204.057632,226.241257,133.496445,0.010000
-0.094942,-0.087621,-0.082817,0.152638,0.184773,9.776901,204.057632,226.241257,133.496445,0.010000
-0.073437,-0.079843,-0.098374,0.120504,0.184773,9.728700,204.057632,226.241257,133.496445,0.010000
-0.078470,-0.089680,-0.077784,0.120504,0.144605,9.768867,204.057632,226.241257,133.496445,0.010000
